415,Standard Bank Group,South Africa,$9 B,$2.1 B,$147.9 B,$22.9 B,https://www.forbes.com/companies/standard-bank-group/?list=global2000
416,Fosun International,China,$16.4 B,$2 B,$93.1 B,$13.9 B,https://www.forbes.com/companies/fosun-international/?list=global2000
416,SEB AB,Sweden,$8 B,$2.7 B,$289.6 B,$21.2 B,https://www.forbes.com/companies/seb-ab/?list=global2000
418,Naspers,South Africa,$6.9 B,$13.5 B,$35.8 B,$111.3 B,https://www.forbes.com/companies/naspers/?list=global2000
419,Kweichow Moutai,China,$10 B,$5.3 B,$23.3 B,$177.1 B,https://www.forbes.com/companies/kweichow-moutai/?list=global2000
420,National Commercial Bank,Saudi Arabia,$6.3 B,$2.8 B,$120.9 B,$47.3 B,https://www.forbes.com/companies/national-commercial-bank/?list=global2000
421,Bank Of Jiangsu,China,$13.7 B,$2 B,$281.9 B,$12.8 B,https://www.forbes.com/companies/bank-of-jiangsu/?list=global2000
422,Biogen,United States,$12.1 B,$4.4 B,$25.3 B,$44.5 B,https://www.forbes.com/companies/biogen-idec/?list=global2000
423,Suning.com,China,$36.9 B,$2 B,$29.1 B,$19.2 B,https://www.forbes.com/companies/suning/?list=global2000
424,Bouygues,France,$41.9 B,$1.5 B,$43.1 B,$14.6 B,https://www.forbes.com/companies/bouygues/?list=global2000
425,Wilmar International,Singapore,$44.7 B,$1.1 B,$45.7 B,$17 B,https://www.forbes.com/companies/wilmar-international/?list=global2000
426,Xiaomi,China,$26.4 B,$2.1 B,$21.2 B,$35.7 B,https://www.forbes.com/companies/xiaomi/?list=global2000
427,Magna International,Canada,$40.8 B,$2.3 B,$25.9 B,$18.3 B,https://www.forbes.com/companies/magna-international/?list=global2000
428,International Airlines,United Kingdom,$28.8 B,$3.4 B,$32 B,$14.4 B,https://www.forbes.com/companies/international-airlines/?list=global2000
429,Femsa,Mexico,$25.1 B,$1.3 B,$29.3 B,$34.5 B,https://www.forbes.com/companies/femsa/?list=global2000
430,Adidas,Germany,$25.9 B,$2 B,$17.8 B,$52 B,https://www.forbes.com/companies/adidas/?list=global2000
431,Netflix,United States,$15.8 B,$1.2 B,$26 B,$157.3 B,https://www.forbes.com/companies/netflix/?list=global2000
432,Philips,Netherlands,$21.4 B,$1.3 B,$29.7 B,$36.3 B,https://www.forbes.com/companies/philips/?list=global2000
432,Sumitomo Mitsui Trust,Japan,$13 B,$1.5 B,$520.2 B,$13.5 B,https://www.forbes.com/companies/sumitomo-mitsui-trust/?list=global2000
434,China Yangtze Power,China,$7.7 B,$3.4 B,$43.7 B,$54.7 B,https://www.forbes.com/companies/china-yangtze-power/?list=global2000
435,Applied Materials,United States,$16.8 B,$3.9 B,$18.9 B,$41.7 B,https://www.forbes.com/companies/applied-materials/?list=global2000
435,Paccar,United States,$23.5 B,$2.2 B,$25.5 B,$24.8 B,https://www.forbes.com/companies/paccar/?list=global2000
437,Sysco,United States,$59.6 B,$1.5 B,$18.2 B,$36.5 B,https://www.forbes.com/companies/sysco/?list=global2000
438,Larsen &amp; Toubro,India,$20 B,$1.3 B,$36.1 B,$27.5 B,https://www.forbes.com/companies/larsen-toubro/?list=global2000
439,Emerson Electric,United States,$17.7 B,$2.3 B,$20.4 B,$44.6 B,https://www.forbes.com/companies/emerson-electric/?list=global2000
440,Samsung C&amp;T,South Korea,$28.3 B,$1.7 B,$38 B,$16.1 B,https://www.forbes.com/companies/samsung-ct/?list=global2000
441,International Paper,United States,$23.3 B,$2 B,$33.6 B,$17.8 B,https://www.forbes.com/companies/international-paper/?list=global2000
442,Halliburton,United States,$24 B,$1.7 B,$26 B,$27.2 B,https://www.forbes.com/companies/halliburton/?list=global2000
443,China Cinda Asset Management,China,$16.2 B,$1.9 B,$217.9 B,$10.7 B,https://www.forbes.com/companies/china-cinda-asset-management/?list=global2000
443,Daikin Industries,Japan,$22.1 B,$1.7 B,$23.4 B,$34.6 B,https://www.forbes.com/companies/daikin-industries/?list=global2000
445,FirstRand,South Africa,$7.6 B,$2.3 B,$110.5 B,$27.2 B,https://www.forbes.com/companies/firstrand/?list=global2000
446,Salesforce.com,United States,$13.3 B,$1.1 B,$30.7 B,$120.9 B,https://www.forbes.com/companies/salesforce/?list=global2000
447,KIA Motors,South Korea,$49.2 B,$1.1 B,$46.4 B,$15 B,https://www.forbes.com/companies/kia-motors/?list=global2000
448,CK Asset Holdings,Hong Kong,$7 B,$5.1 B,$60.8 B,$31.1 B,https://www.forbes.com/companies/ck-asset-holdings/?list=global2000
448,Consolidated Edison,United States,$12.3 B,$1.4 B,$53.9 B,$27.3 B,https://www.forbes.com/companies/consolidated-edison/?list=global2000
450,Svenska Handelsbanken,Sweden,$7.4 B,$2 B,$341.8 B,$21.8 B,https://www.forbes.com/companies/svenska-handelsbanken/?list=global2000
450,Swire Pacific,Hong Kong,$10.8 B,$3 B,$55.7 B,$18.9 B,https://www.forbes.com/companies/swire-pacific/?list=global2000
452,General Mills,United States,$16.6 B,$1.5 B,$30.3 B,$31 B,https://www.forbes.com/companies/general-mills/?list=global2000
453,CTBC Financial,Taiwan,$16.7 B,$1.2 B,$187.2 B,$12.8 B,https://www.forbes.com/companies/ctbc-financial/?list=global2000
454,SK Innovation,South Korea,$49.5 B,$1.5 B,$32.3 B,$14.8 B,https://www.forbes.com/companies/sk-innovation/?list=global2000
455,Pernod Ricard,France,$10.7 B,$1.7 B,$35.2 B,$45.9 B,https://www.forbes.com/companies/pernod-ricard/?list=global2000
456,Citic Securities,China,$7.7 B,$1.4 B,$95.1 B,$40.8 B,https://www.forbes.com/companies/citic-securities/?list=global2000
457,New World Development,Hong Kong,$10.5 B,$3 B,$61.5 B,$17.3 B,https://www.forbes.com/companies/new-world-development/?list=global2000
458,Waste Management,United States,$14.9 B,$1.9 B,$23 B,$44.9 B,https://www.forbes.com/companies/waste-management/?list=global2000
459,Sempra Energy,United States,$11.7 B,$1.1 B,$60.6 B,$34.9 B,https://www.forbes.com/companies/sempra-energy/?list=global2000
460,Aegon,Netherlands,$30.9 B,$838 M,$425.4 B,$10.7 B,https://www.forbes.com/companies/aegon/?list=global2000
460,State Bank of India,India,$47.5 B,$-948 M,$536.7 B,$40 B,https://www.forbes.com/companies/state-bank-of-india/?list=global2000
462,American International Group,United States,$47.2 B,$-6 M,$492 B,$40 B,https://www.forbes.com/companies/american-international-group/?list=global2000
463,Toyota Industries,Japan,$19.6 B,$1.3 B,$46.4 B,$17.2 B,https://www.forbes.com/companies/toyota-industries/?list=global2000
464,Vodafone,United Kingdom,$53.9 B,$-3.8 B,$155.2 B,$49.6 B,https://www.forbes.com/companies/vodafone/?list=global2000
465,Sampo,Finland,$9.5 B,$2 B,$56.1 B,$25.8 B,https://www.forbes.com/companies/sampo/?list=global2000
466,Subaru,Japan,$29.1 B,$1.7 B,$26.2 B,$19.6 B,https://www.forbes.com/companies/subaru/?list=global2000
467,IntercontinentalExchange,United States,$6.3 B,$2 B,$92.8 B,$45.2 B,https://www.forbes.com/companies/intercontinentalexchange/?list=global2000
468,LG Chem,South Korea,$25.6 B,$1.3 B,$25.9 B,$24.9 B,https://www.forbes.com/companies/lg-chem/?list=global2000
469,Fifth Third Bank,United States,$7.4 B,$2.2 B,$146.1 B,$21.2 B,https://www.forbes.com/companies/fifth-third-bank/?list=global2000
470,Dell Technologies,United States,$90.4 B,$-2.3 B,$111.8 B,$45.2 B,https://www.forbes.com/companies/dell-technologies/?list=global2000
471,SK Telecom,South Korea,$15.3 B,$2.8 B,$38 B,$15.5 B,https://www.forbes.com/companies/sk-telecom/?list=global2000
471,VTB Bank,Russia,$23.6 B,$2.8 B,$212.8 B,$7.3 B,https://www.forbes.com/companies/vtb-bank/?list=global2000
473,Banorte,Mexico,$10.4 B,$1.7 B,$82.7 B,$18.8 B,https://www.forbes.com/companies/banorte/?list=global2000
474,Swiss Re,Switzerland,$37.3 B,$402 M,$200.5 B,$30.4 B,https://www.forbes.com/companies/swiss-re/?list=global2000
475,Mitsubishi Chemical,Japan,$35.3 B,$1.9 B,$51.2 B,$10.1 B,https://www.forbes.com/companies/mitsubishi-chemical/?list=global2000
476,Centene,United States,$60.1 B,$900 M,$30.9 B,$19.9 B,https://www.forbes.com/companies/centene/?list=global2000
477,BAE Systems,United States,$22.4 B,$1.3 B,$32 B,$20.4 B,https://www.forbes.com/companies/bae-systems/?list=global2000
478,Hana Financial Group,South Korea,$13.1 B,$2 B,$345.1 B,$10 B,https://www.forbes.com/companies/hana-financial/?list=global2000
479,Fast Retailing,Japan,$20 B,$1.5 B,$18.1 B,$57.7 B,https://www.forbes.com/companies/fast-retailing/?list=global2000
480,CNH Industrial,United Kingdom,$29.7 B,$1.1 B,$46.1 B,$15.2 B,https://www.forbes.com/companies/cnh-industrial/?list=global2000
481,Bank Mandiri,Indonesia,$8 B,$1.8 B,$83.6 B,$25.9 B,https://www.forbes.com/companies/bank-mandiri/?list=global2000
482,HeidelbergCement,Germany,$21.3 B,$1.3 B,$41.9 B,$16.3 B,https://www.forbes.com/companies/heidelbergcement/?list=global2000
482,Hewlett Packard Enterprise,United States,$30.6 B,$649 M,$51.8 B,$22.8 B,https://www.forbes.com/companies/hewlett-packard-enterprise/?list=global2000
484,Talanx,Germany,$41.6 B,$829 M,$179.1 B,$10.3 B,https://www.forbes.com/companies/talanx/?list=global2000
485,Cummins,United States,$23.8 B,$2.1 B,$19.1 B,$26.4 B,https://www.forbes.com/companies/cummins/?list=global2000
486,Orsted,Denmark,$11.5 B,$2.8 B,$26.7 B,$31.4 B,https://www.forbes.com/companies/orsted/?list=global2000
487,WPP,United Kingdom,$20.8 B,$1.4 B,$43.1 B,$15.2 B,https://www.forbes.com/companies/wpp/?list=global2000
488,Marsh &amp; McLennan,United States,$14.9 B,$1.7 B,$21.6 B,$47.6 B,https://www.forbes.com/companies/marsh-mclennan/?list=global2000
489,Grupo ACS,Spain,$43.2 B,$1.1 B,$39.2 B,$14.1 B,https://www.forbes.com/companies/grupo-acs/?list=global2000
490,Xcel Energy,United States,$11.5 B,$1.3 B,$47.7 B,$28.1 B,https://www.forbes.com/companies/xcel-energy/?list=global2000
491,Las Vegas Sands,United States,$13.8 B,$1.5 B,$22.5 B,$52.7 B,https://www.forbes.com/companies/las-vegas-sands/?list=global2000
492,NTPC,India,$13.2 B,$1.6 B,$44.6 B,$19.3 B,https://www.forbes.com/companies/ntpc/?list=global2000
493,China Zheshang Bank,China,$12.9 B,$1.7 B,$239.9 B,$10.4 B,https://www.forbes.com/companies/china-zheshang-bank/?list=global2000
494,Commerzbank,Germany,$15.2 B,$1 B,$528.6 B,$11.4 B,https://www.forbes.com/companies/commerzbank/?list=global2000
495,Toyota Tsusho,Japan,$61 B,$1.1 B,$40.2 B,$11.6 B,https://www.forbes.com/companies/toyota-tsusho/?list=global2000
496,Lennar,United States,$21.4 B,$1.8 B,$28.8 B,$17.1 B,https://www.forbes.com/companies/lennar/?list=global2000
497,Swedbank,Sweden,$6.6 B,$2.4 B,$253.3 B,$18.6 B,https://www.forbes.com/companies/swedbank/?list=global2000
498,Compass Group,United Kingdom,$30.9 B,$1.5 B,$16.4 B,$35.5 B,https://www.forbes.com/companies/compass-group/?list=global2000
499,Woolworths,Australia,$42.9 B,$1.3 B,$17.5 B,$29.3 B,https://www.forbes.com/companies/woolworths/?list=global2000
500,Novatek,Russia,$13.2 B,$2.6 B,$17.5 B,$52.7 B,https://www.forbes.com/companies/novatek/?list=global2000
501,National Bank of Canada,Canada,$8.4 B,$1.7 B,$200.5 B,$15.9 B,https://www.forbes.com/companies/national-bank-of-canada/?list=global2000
502,LG Electronics,South Korea,$55.7 B,$1.1 B,$39.7 B,$11.7 B,https://www.forbes.com/companies/lg-electronics/?list=global2000
503,Thales,France,$18.7 B,$1.2 B,$29.2 B,$25.7 B,https://www.forbes.com/companies/thales/?list=global2000
504,Public Service Enterprise Group,United States,$9.9 B,$1.4 B,$45.3 B,$29.7 B,https://www.forbes.com/companies/public-service-enterprise-group/?list=global2000
505,Adobe,United States,$9.5 B,$2.7 B,$19.5 B,$132 B,https://www.forbes.com/companies/adobe/?list=global2000
505,China Taiping Insurance,Hong Kong,$27.3 B,$846 M,$94.3 B,$11.9 B,https://www.forbes.com/companies/china-taiping-insurance/?list=global2000
507,TE Connectivity,Switzerland,$14.4 B,$3 B,$19.2 B,$30.3 B,https://www.forbes.com/companies/te-connectivity/?list=global2000
508,Mitsubishi Estate,Japan,$11.6 B,$1.2 B,$53.4 B,$22.8 B,https://www.forbes.com/companies/mitsubishi-estate/?list=global2000
509,Metallurgical Corp of China,China,$43.2 B,$959 M,$63.9 B,$10.9 B,https://www.forbes.com/companies/metallurgical-corp-of-china/?list=global2000
510,Emirates NBD,United Arab Emirates,$6.9 B,$2.6 B,$136.2 B,$18.2 B,https://www.forbes.com/companies/emirates-nbd/?list=global2000
510,Kansai Electric Power,Japan,$29.5 B,$889 M,$65.1 B,$12.6 B,https://www.forbes.com/companies/kansai-electric-power/?list=global2000
512,Ecolab,United States,$14.7 B,$1.4 B,$20.1 B,$52.8 B,https://www.forbes.com/companies/ecolab/?list=global2000
513,DXC Technology,United States,$21.8 B,$1.5 B,$28.9 B,$17.3 B,https://www.forbes.com/companies/dxc-technology/?list=global2000
514,M&amp;T Bank,United States,$6.6 B,$2 B,$120 B,$22.7 B,https://www.forbes.com/companies/mt-bank/?list=global2000
515,Fujitsu,Japan,$36.1 B,$1.5 B,$27.3 B,$14.6 B,https://www.forbes.com/companies/fujitsu/?list=global2000
516,Constellation Brands,United States,$8.1 B,$3.4 B,$29.2 B,$37.3 B,https://www.forbes.com/companies/constellation-brands/?list=global2000
517,Wesfarmers,Australia,$33.8 B,$2 B,$14.5 B,$28.4 B,https://www.forbes.com/companies/wesfarmers/?list=global2000
518,CLP Holdings,Hong Kong,$11.7 B,$1.7 B,$29.4 B,$28.6 B,https://www.forbes.com/companies/clp-holdings/?list=global2000
519,Al Rajhi Bank,Saudi Arabia,$4.8 B,$2.7 B,$97.3 B,$49.7 B,https://www.forbes.com/companies/al-rajhi-bank/?list=global2000
520,Asahi Group Holdings,Japan,$19.2 B,$1.4 B,$28.1 B,$19.9 B,https://www.forbes.com/companies/asahi-group-holdings/?list=global2000
521,Illinois Tool Works,United States,$14.8 B,$2.6 B,$14.9 B,$51.8 B,https://www.forbes.com/companies/illinois-tool-works/?list=global2000
522,Fujifilm Holdings,Japan,$21.9 B,$1.1 B,$31.1 B,$19.5 B,https://www.forbes.com/companies/fujifilm-holdings/?list=global2000
523,Saint-Gobain,France,$49.3 B,$495 M,$50.3 B,$22.5 B,https://www.forbes.com/companies/saint-gobain/?list=global2000
524,Cognizant,United States,$16.1 B,$2.1 B,$15.9 B,$41 B,https://www.forbes.com/companies/cognizant/?list=global2000
524,Tatneft,Russia,$14.9 B,$3.4 B,$17.3 B,$27.2 B,https://www.forbes.com/companies/tatneft/?list=global2000
526,DTE Energy,United States,$14.2 B,$1.1 B,$36.3 B,$22.6 B,https://www.forbes.com/companies/dte-energy/?list=global2000
527,KeyCorp,United States,$7.3 B,$1.9 B,$140.3 B,$16.8 B,https://www.forbes.com/companies/keycorp/?list=global2000
527,Recruit Holdings,Japan,$20.7 B,$1.5 B,$15.1 B,$47.1 B,https://www.forbes.com/companies/recruit-holdings/?list=global2000
529,NVIDIA,United States,$11.7 B,$4.1 B,$13.3 B,$113.4 B,https://www.forbes.com/companies/nvidia/?list=global2000
530,Sasol,South Africa,$14.8 B,$1.3 B,$32.8 B,$21 B,https://www.forbes.com/companies/sasol/?list=global2000
531,JFE Holdings,Japan,$35.7 B,$1.4 B,$41.8 B,$10.1 B,https://www.forbes.com/companies/jfe-holdings/?list=global2000
532,Bank of Ningbo,China,$7 B,$1.7 B,$162.6 B,$18 B,https://www.forbes.com/companies/bank-of-ningbo/?list=global2000
533,eBay,United States,$10.8 B,$2.5 B,$22.8 B,$31.5 B,https://www.forbes.com/companies/ebay/?list=global2000
534,Mitsubishi Heavy Industries,Japan,$37.7 B,$734 M,$48 B,$13.9 B,https://www.forbes.com/companies/mitsubishi-heavy-industries/?list=global2000
535,Citizens Financial Group,United States,$7.2 B,$1.7 B,$161.3 B,$16.3 B,https://www.forbes.com/companies/citizens-financial-group/?list=global2000
535,Weichai Power,China,$24 B,$1.3 B,$30.7 B,$14.4 B,https://www.forbes.com/companies/weichai-power/?list=global2000
537,Nucor,United States,$25.1 B,$2.4 B,$17.9 B,$17.5 B,https://www.forbes.com/companies/nucor/?list=global2000
538,Sherwin-Williams,United States,$17.5 B,$1.1 B,$19.1 B,$41.9 B,https://www.forbes.com/companies/sherwin-williams/?list=global2000
539,Formosa Petrochemical,Taiwan,$25.5 B,$2 B,$13.2 B,$35.4 B,https://www.forbes.com/companies/formosa-petrochemical/?list=global2000
540,Ally Financial,United States,$10.7 B,$1.3 B,$178.9 B,$11.9 B,https://www.forbes.com/companies/ally-financial/?list=global2000
541,Murata Manufacturing,Japan,$14.1 B,$1.8 B,$18.7 B,$33.9 B,https://www.forbes.com/companies/murata-manufacturing/?list=global2000
542,Northern Trust,United States,$6.7 B,$1.5 B,$132.2 B,$20.1 B,https://www.forbes.com/companies/northern-trust/?list=global2000
543,American Tower,United States,$7.4 B,$1.2 B,$33 B,$85.3 B,https://www.forbes.com/companies/american-tower/?list=global2000
544,China Fortune Land Development,China,$10.4 B,$1.6 B,$57.8 B,$14.5 B,https://www.forbes.com/companies/china-fortune-land-development/?list=global2000
545,CME Group,United States,$4.3 B,$2 B,$77.5 B,$63.1 B,https://www.forbes.com/companies/cme-group/?list=global2000
546,Samsung Fire &amp; Marine,South Korea,$18.6 B,$973 M,$70.5 B,$11.2 B,https://www.forbes.com/companies/samsung-fire-marine/?list=global2000
547,Deutsche Bank,Germany,$42.3 B,$314 M,$1,541.1 B,$18.1 B,https://www.forbes.com/companies/deutsche-bank/?list=global2000
548,Kraft Heinz Company,United States,$26.3 B,$-10.2 B,$103.6 B,$40.2 B,https://www.forbes.com/companies/kraft-heinz-company/?list=global2000
549,Qingdao Haier,China,$26.8 B,$1.1 B,$24.4 B,$17 B,https://www.forbes.com/companies/qingdao-haier/?list=global2000
550,Associated British Foods,United Kingdom,$20.8 B,$1.4 B,$17.9 B,$25.8 B,https://www.forbes.com/companies/associated-british-foods/?list=global2000
551,MTR,Hong Kong,$6.9 B,$2 B,$35.1 B,$37.1 B,https://www.forbes.com/companies/mtr/?list=global2000
552,Tata Steel,India,$23.2 B,$2.6 B,$34.3 B,$9 B,https://www.forbes.com/companies/tata-steel/?list=global2000
553,Bank Central Asia,Indonesia,$5.2 B,$1.8 B,$57.4 B,$49.4 B,https://www.forbes.com/companies/bank-central-asia/?list=global2000
554,Bank of Nanjing,China,$8.6 B,$1.7 B,$176.9 B,$11.5 B,https://www.forbes.com/companies/bank-of-nanjing/?list=global2000
555,Telenor,Norway,$13.6 B,$1.4 B,$22.1 B,$29 B,https://www.forbes.com/companies/telenor/?list=global2000
556,Colgate-Palmolive,United States,$15.5 B,$2.4 B,$12.2 B,$59.6 B,https://www.forbes.com/companies/colgate-palmolive/?list=global2000
557,Boston Scientific,United States,$9.8 B,$1.7 B,$21 B,$48.8 B,https://www.forbes.com/companies/boston-scientific/?list=global2000
558,Kimberly-Clark,United States,$18.5 B,$1.4 B,$14.5 B,$42.5 B,https://www.forbes.com/companies/kimberly-clark/?list=global2000
559,China National Building,China,$33 B,$1.2 B,$63.6 B,$8 B,https://www.forbes.com/companies/china-national-building/?list=global2000
560,CBS,United States,$14.5 B,$2 B,$21.9 B,$19.6 B,https://www.forbes.com/companies/cbs/?list=global2000
560,Dollar General,United States,$25.6 B,$1.6 B,$13.3 B,$32 B,https://www.forbes.com/companies/dollar-general/?list=global2000
562,DISH Network,United States,$13.6 B,$1.6 B,$30.7 B,$16.3 B,https://www.forbes.com/companies/dish-network/?list=global2000
563,Keurig Dr Pepper,United States,$9 B,$808 M,$48.9 B,$37.4 B,https://www.forbes.com/companies/keurig-dr-pepper/?list=global2000
564,Kubota,Japan,$16.8 B,$1.3 B,$26.4 B,$18 B,https://www.forbes.com/companies/kubota/?list=global2000
565,Rakuten,Japan,$10 B,$1.3 B,$66.9 B,$14.5 B,https://www.forbes.com/companies/rakuten/?list=global2000
566,Merck,Germany,$17.7 B,$460 M,$42.8 B,$45.8 B,https://www.forbes.com/companies/merck/?list=global2000
566,Rogers Communications,Canada,$11.6 B,$1.6 B,$23.4 B,$26.6 B,https://www.forbes.com/companies/rogers-communications/?list=global2000
568,PPL,United States,$7.8 B,$1.8 B,$43.4 B,$22.3 B,https://www.forbes.com/companies/ppl/?list=global2000
569,Aisin Seiki,Japan,$36.6 B,$1.1 B,$32.5 B,$11 B,https://www.forbes.com/companies/aisin-seiki/?list=global2000
570,Aroundtown,Luxembourg,undefined,$1.9 B,$21.8 B,$9.1 B,https://www.forbes.com/companies/aroundtown/?list=global2000
571,Aon,United Kingdom,$10.8 B,$1.1 B,$26.4 B,$42.1 B,https://www.forbes.com/companies/aon/?list=global2000
572,Sinopharm Group,China,$51.9 B,$880 M,$34.3 B,$11.1 B,https://www.forbes.com/companies/sinopharm-group/?list=global2000
573,Royal Caribbean Cruises,United States,$9.5 B,$1.8 B,$27.7 B,$25.3 B,https://www.forbes.com/companies/royal-caribbean-cruises/?list=global2000
574,Norilsk Nickel,Russia,$11.6 B,$3 B,$15.3 B,$35.9 B,https://www.forbes.com/companies/norilsk-nickel/?list=global2000
575,Woori Financial Group,South Korea,$11 B,$1.7 B,$305.1 B,$8.3 B,https://www.forbes.com/companies/woori-financial-group/?list=global2000
576,Kirin Holdings,Japan,$17.5 B,$1.5 B,$21 B,$19.6 B,https://www.forbes.com/companies/kirin-holdings/?list=global2000
577,NXP Semiconductors,Netherlands,$9.4 B,$2.2 B,$21.5 B,$33.1 B,https://www.forbes.com/companies/nxp-semiconductors/?list=global2000
578,Saudi Electricity,Saudi Arabia,$17.1 B,$476 M,$123.8 B,$18.3 B,https://www.forbes.com/companies/saudi-electricity/?list=global2000
579,Swisscom,Switzerland,$12 B,$1.6 B,$22.9 B,$24.1 B,https://www.forbes.com/companies/swisscom/?list=global2000
580,McKesson,United States,$213.5 B,$-316 M,$61 B,$21.9 B,https://www.forbes.com/companies/mckesson/?list=global2000
581,Nidec,Japan,$13.9 B,$1.3 B,$17.2 B,$41.4 B,https://www.forbes.com/companies/nidec/?list=global2000
582,Omnicom Group,United States,$15.1 B,$1.3 B,$25.2 B,$18.1 B,https://www.forbes.com/companies/omnicom-group/?list=global2000
583,Coal India,India,$14.4 B,$1.9 B,$18.3 B,$22.5 B,https://www.forbes.com/companies/coal-india/?list=global2000
584,RELX,United Kingdom,$10 B,$1.9 B,$17.8 B,$43.4 B,https://www.forbes.com/companies/relx/?list=global2000
585,Ingersoll Rand,Ireland,$15.7 B,$1.3 B,$17.9 B,$27.3 B,https://www.forbes.com/companies/ingersoll-rand/?list=global2000
586,FirstEnergy,United States,$11.5 B,$913 M,$40.1 B,$21.5 B,https://www.forbes.com/companies/firstenergy/?list=global2000
587,Anadarko Petroleum,United States,$13.1 B,$605 M,$40.4 B,$32.2 B,https://www.forbes.com/companies/anadarko-petroleum/?list=global2000
588,Korea Electric Power,South Korea,$55.1 B,$-1.2 B,$166 B,$16.3 B,https://www.forbes.com/companies/korea-electric-power/?list=global2000
589,Regions Financial,United States,$6.5 B,$1.5 B,$128.8 B,$15.5 B,https://www.forbes.com/companies/regions-financial/?list=global2000
590,Simon Property Group,United States,$5.7 B,$2.2 B,$30.7 B,$55 B,https://www.forbes.com/companies/simon-property-group/?list=global2000
591,Corning,United States,$11.3 B,$1.1 B,$27.5 B,$27.4 B,https://www.forbes.com/companies/corning/?list=global2000
591,The Estée Lauder Companies,United States,$14.2 B,$1.6 B,$12.7 B,$61.5 B,https://www.forbes.com/companies/estee-lauder/?list=global2000
593,Henderson Land,Hong Kong,$2.8 B,$4 B,$56.3 B,$28 B,https://www.forbes.com/companies/henderson-land/?list=global2000
594,Grupo Mexico,Mexico,$10.5 B,$1.3 B,$26.9 B,$24.3 B,https://www.forbes.com/companies/grupo-mexico/?list=global2000
595,Allergan,Ireland,$15.8 B,$-5.1 B,$101.8 B,$46.3 B,https://www.forbes.com/companies/allergan/?list=global2000
595,H&amp;M - Hennes &amp; Mauritz,Sweden,$24.3 B,$1.4 B,$13.2 B,$29.7 B,https://www.forbes.com/companies/hm-hennes-mauritz/?list=global2000
595,Loews,United States,$14.1 B,$636 M,$78.3 B,$15 B,https://www.forbes.com/companies/loews/?list=global2000
598,VMware,United States,$9 B,$2.4 B,$14.7 B,$77.2 B,https://www.forbes.com/companies/vmware/?list=global2000
599,Best Buy,United States,$42.9 B,$1.5 B,$13.2 B,$19.7 B,https://www.forbes.com/companies/best-buy/?list=global2000
600,First Data,United States,$9.5 B,$1 B,$38.3 B,$23.7 B,https://www.forbes.com/companies/first-data/?list=global2000
601,Air Products &amp; Chemicals,United States,$8.9 B,$1.7 B,$19.1 B,$43.5 B,https://www.forbes.com/companies/air-products-chemicals/?list=global2000
602,Astellas Pharma,Japan,$11.8 B,$1.9 B,$17.6 B,$26 B,https://www.forbes.com/companies/astellas-pharma/?list=global2000
603,Asahi Kasei,Japan,$19.4 B,$1.3 B,$23.7 B,$14.1 B,https://www.forbes.com/companies/asahi-kasei/?list=global2000
604,Entergy,United States,$11.1 B,$863 M,$48.3 B,$17.8 B,https://www.forbes.com/companies/entergy/?list=global2000
605,Ageas,Belgium,$12.3 B,$955 M,$115.5 B,$10.2 B,https://www.forbes.com/companies/ageas/?list=global2000
606,PPG,United States,$15.4 B,$1.3 B,$16 B,$28.3 B,https://www.forbes.com/companies/ppg/?list=global2000
607,Shimao Property Holdings,Hong Kong,$13 B,$1.3 B,$55 B,$10.2 B,https://www.forbes.com/companies/shimao-property-holdings/?list=global2000
608,Sumitomo Electric,Japan,$28.7 B,$1.2 B,$28.4 B,$10.7 B,https://www.forbes.com/companies/sumitomo-electric/?list=global2000
609,Formosa Chemicals,Taiwan,$13.5 B,$1.6 B,$19.2 B,$20.6 B,https://www.forbes.com/companies/formosa-chemicals/?list=global2000
610,Atlantia,Italy,$6.9 B,$965 M,$91.2 B,$21.1 B,https://www.forbes.com/companies/atlantia/?list=global2000
611,Kotak Mahindra Bank,India,$6.3 B,$1 B,$50.1 B,$37.9 B,https://www.forbes.com/companies/kotak-mahindra-bank/?list=global2000
612,Tenaga Nasional,Malaysia,$12.5 B,$923 M,$37.2 B,$16.7 B,https://www.forbes.com/companies/tenaga-nasional/?list=global2000
613,JD.com,China,$69.8 B,$-361 M,$30.5 B,$43.6 B,https://www.forbes.com/companies/jd/?list=global2000
614,Wheelock,Hong Kong,$6.2 B,$2.2 B,$75.7 B,$14.5 B,https://www.forbes.com/companies/wheelock/?list=global2000
615,Western Digital,United States,$19.4 B,$841 M,$27.9 B,$16.1 B,https://www.forbes.com/companies/western-digital/?list=global2000
616,Industrial Bank of Korea,South Korea,$11.1 B,$1.6 B,$259.5 B,$7.3 B,https://www.forbes.com/companies/industrial-bank-of-korea/?list=global2000
617,Baxter International,United States,$11.1 B,$1.6 B,$15.6 B,$38 B,https://www.forbes.com/companies/baxter-international/?list=global2000
618,Dongfeng Motor Group,China,$15.9 B,$2 B,$33 B,$9.4 B,https://www.forbes.com/companies/dongfeng-motor-group/?list=global2000
619,Nintendo,Japan,$10.8 B,$1.6 B,$16.6 B,$36.6 B,https://www.forbes.com/companies/nintendo/?list=global2000
620,Aeon,Japan,$77.1 B,$214 M,$90.3 B,$15.2 B,https://www.forbes.com/companies/aeon/?list=global2000
621,Coca-Cola European Partners,United Kingdom,$13.6 B,$1.1 B,$20.8 B,$24.7 B,https://www.forbes.com/companies/coca-cola-european-partners/?list=global2000
