370,Booking Holdings,United States,$14.5 B,$4 B,$22.7 B,$83 B,https://www.forbes.com/companies/booking/?list=global2000,Business & Personal Services
370,NN Group,Netherlands,$22.4 B,$1.3 B,$255.2 B,$14.2 B,https://www.forbes.com/companies/nn-group/?list=global2000,Life & Health Insurance
372,Ameriprise Financial,United States,$12.6 B,$2.1 B,$137.2 B,$19.4 B,https://www.forbes.com/companies/ameriprise-financial/?list=global2000,Investment Services
373,American Airlines Group,United States,$44.5 B,$1.4 B,$60.6 B,$15.4 B,https://www.forbes.com/companies/american-airlines-group/?list=global2000,Airline
374,Tata Consultancy Services,India,$20.9 B,$4.5 B,$16.6 B,$116.1 B,https://www.forbes.com/companies/tata-consultancy-services/?list=global2000,Computer Services
375,Mitsui Fudosan,Japan,$17.1 B,$1.7 B,$60.4 B,$22.7 B,https://www.forbes.com/companies/mitsui-fudosan/?list=global2000,Real Estate
376,Novo Nordisk,Denmark,$17.7 B,$6.1 B,$17 B,$116.3 B,https://www.forbes.com/companies/novo-nordisk/?list=global2000,Pharmaceuticals
377,Takeda Pharmaceutical,Japan,$16.1 B,$1 B,$52.6 B,$56.6 B,https://www.forbes.com/companies/takeda-pharmaceutical/?list=global2000,Pharmaceuticals
378,Maybank,Malaysia,$10 B,$2 B,$195.3 B,$24 B,https://www.forbes.com/companies/maybank/?list=global2000,Regional Banks
379,China Merchants Shekou Industrial Zone Holdings,China,$12.1 B,$2.3 B,$61.6 B,$26.8 B,https://www.forbes.com/companies/china-merchants-shekou-industrial-zone-holdings/?list=global2000,Real Estate
380,Norfolk Southern,United States,$11.5 B,$2.7 B,$36.6 B,$53 B,https://www.forbes.com/companies/norfolk-southern/?list=global2000,Railroads
381,Power Construction Corporation of China,China,$41.8 B,$1.2 B,$98.5 B,$13.8 B,https://www.forbes.com/companies/power-construction-corporation-of-china/?list=global2000,Construction Services
382,Michelin Group,France,$26 B,$2 B,$33.7 B,$23.8 B,https://www.forbes.com/companies/michelin-group/?list=global2000,Auto & Truck Parts
383,EssilorLuxottica,France,$12.7 B,$1.3 B,$52.9 B,$52.9 B,https://www.forbes.com/companies/essilorluxottica/?list=global2000,Medical Equipment & Supplies
384,Etisalat,United Arab Emirates,$14.3 B,$2.4 B,$34.1 B,$39.4 B,https://www.forbes.com/companies/etisalat/?list=global2000,Telecommunications services
385,CRH,Ireland,$31.6 B,$1.1 B,$40.2 B,$28.3 B,https://www.forbes.com/companies/crh/?list=global2000,Construction Materials
386,Lincoln National,United States,$16.2 B,$1.6 B,$299.3 B,$13.5 B,https://www.forbes.com/companies/lincoln-national/?list=global2000,Life & Health Insurance
386,Transneft,Russia,$15.6 B,$3.6 B,$46 B,$19.3 B,https://www.forbes.com/companies/transneft/?list=global2000,Oil Services & Equipment
388,Canadian National Railway,Canada,$11 B,$3.3 B,$30.5 B,$67.9 B,https://www.forbes.com/companies/canadian-national-railway/?list=global2000,Railroads
389,General Electric,United States,$121.6 B,$-22.4 B,$317.7 B,$81.4 B,https://www.forbes.com/companies/general-electric/?list=global2000,Conglomerates
390,Hyundai Mobis,South Korea,$31.9 B,$1.7 B,$38.6 B,$19.4 B,https://www.forbes.com/companies/hyundai-mobis/?list=global2000,Auto & Truck Parts
391,Erste Group Bank,Austria,$11.5 B,$2 B,$271.5 B,$17 B,https://www.forbes.com/companies/erste-group-bank/?list=global2000,Major Banks
392,Swiss Life Holding,Switzerland,$19.7 B,$1.1 B,$216.3 B,$15.9 B,https://www.forbes.com/companies/swiss-life-holding/?list=global2000,Life & Health Insurance
393,ASML Holding,Netherlands,$12.9 B,$3 B,$24.8 B,$85.6 B,https://www.forbes.com/companies/asml-holding/?list=global2000,Semiconductors
394,Komatsu,Japan,$24.6 B,$2 B,$32 B,$23.7 B,https://www.forbes.com/companies/komatsu/?list=global2000,Heavy Equipment
394,Suzuki Motor,Japan,$35.1 B,$2.1 B,$29.4 B,$21.3 B,https://www.forbes.com/companies/suzuki-motor/?list=global2000,Auto & Truck Manufacturers
394,TJX Cos,United States,$39 B,$3.1 B,$14.3 B,$68.2 B,https://www.forbes.com/companies/tjx-cos/?list=global2000,Apparel/Footwear Retail
397,Power Corp of Canada,Canada,$40 B,$1 B,$326.7 B,$11.4 B,https://www.forbes.com/companies/power-corp-of-canada/?list=global2000,Life & Health Insurance
398,Southwest Airlines,United States,$22 B,$2.5 B,$27.3 B,$28.5 B,https://www.forbes.com/companies/southwest-airlines/?list=global2000,Airline
398,Telstra,Australia,$18.7 B,$2.3 B,$30.8 B,$29 B,https://www.forbes.com/companies/telstra/?list=global2000,Telecommunications services
400,ICICI Bank,India,$18.7 B,$617 M,$168.7 B,$37.6 B,https://www.forbes.com/companies/icici-bank/?list=global2000,Regional Banks
401,Freeport-McMoRan,United States,$19 B,$2.3 B,$42.2 B,$20.3 B,https://www.forbes.com/companies/freeport-mcmoran/?list=global2000,Diversified Metals & Mining
402,Texas Instruments,United States,$15.8 B,$5.5 B,$17.1 B,$108.4 B,https://www.forbes.com/companies/texas-instruments/?list=global2000,Semiconductors
403,Sompo,Japan,$31.5 B,$1.1 B,$109.1 B,$14.2 B,https://www.forbes.com/companies/sompo/?list=global2000,Property & Casualty Insurance
404,Principal Financial Group,United States,$14.3 B,$1.5 B,$243 B,$15.4 B,https://www.forbes.com/companies/principal-financial-group/?list=global2000,Life & Health Insurance
405,OMV Group,Austria,$27.1 B,$1.7 B,$44.1 B,$18.2 B,https://www.forbes.com/companies/omv-group/?list=global2000,Oil & Gas Operations
406,Shin-Etsu Chemical,Japan,$14.4 B,$3 B,$27.8 B,$40.1 B,https://www.forbes.com/companies/shin-etsu-chemical/?list=global2000,Diversified Chemicals
407,Anhui Conch Cement,China,$19 B,$4.5 B,$21.8 B,$33.6 B,https://www.forbes.com/companies/anhui-conch-cement/?list=global2000,Construction Materials
408,Hartford Financial Services,United States,$18.8 B,$1.6 B,$62.6 B,$18.4 B,https://www.forbes.com/companies/hartford-financial-services/?list=global2000,Diversified Insurance
409,SingTel,Singapore,$12.9 B,$2.3 B,$35.7 B,$37.8 B,https://www.forbes.com/companies/singtel/?list=global2000,Telecommunications services
410,CVS Health,United States,$194.1 B,$-598 M,$198.2 B,$68.3 B,https://www.forbes.com/companies/cvs-health/?list=global2000,Drug Retail
411,Marriott International,United States,$20.8 B,$1.9 B,$23.7 B,$45.3 B,https://www.forbes.com/companies/marriott-international/?list=global2000,Hotels & Motels
412,AmerisourceBergen,United States,$172.9 B,$1.2 B,$39.3 B,$15.3 B,https://www.forbes.com/companies/amerisourcebergen/?list=global2000,Pharmaceuticals
413,Deutsche Lufthansa,Germany,$42.3 B,$2.6 B,$44.4 B,$12.1 B,https://www.forbes.com/companies/deutsche-lufthansa/?list=global2000,Airline
414,Tokyo Electric Power,Japan,$56.1 B,$1.7 B,$113.9 B,$8.9 B,https://www.forbes.com/companies/tokyo-electric-power/?list=global2000,Electric Utilities
415,Standard Bank Group,South Africa,$9 B,$2.1 B,$147.9 B,$22.9 B,https://www.forbes.com/companies/standard-bank-group/?list=global2000,Regional Banks
416,Fosun International,China,$16.4 B,$2 B,$93.1 B,$13.9 B,https://www.forbes.com/companies/fosun-international/?list=global2000,Iron & Steel
416,SEB AB,Sweden,$8 B,$2.7 B,$289.6 B,$21.2 B,https://www.forbes.com/companies/seb-ab/?list=global2000,Major Banks
418,Naspers,South Africa,$6.9 B,$13.5 B,$35.8 B,$111.3 B,https://www.forbes.com/companies/naspers/?list=global2000,Broadcasting & Cable
419,Kweichow Moutai,China,$10 B,$5.3 B,$23.3 B,$177.1 B,https://www.forbes.com/companies/kweichow-moutai/?list=global2000,Beverages
420,National Commercial Bank,Saudi Arabia,$6.3 B,$2.8 B,$120.9 B,$47.3 B,https://www.forbes.com/companies/national-commercial-bank/?list=global2000,Regional Banks
421,Bank Of Jiangsu,China,$13.7 B,$2 B,$281.9 B,$12.8 B,https://www.forbes.com/companies/bank-of-jiangsu/?list=global2000,Regional Banks
422,Biogen,United States,$12.1 B,$4.4 B,$25.3 B,$44.5 B,https://www.forbes.com/companies/biogen-idec/?list=global2000,Biotechs
423,Suning.com,China,$36.9 B,$2 B,$29.1 B,$19.2 B,https://www.forbes.com/companies/suning/?list=global2000,Specialty Stores
424,Bouygues,France,$41.9 B,$1.5 B,$43.1 B,$14.6 B,https://www.forbes.com/companies/bouygues/?list=global2000,Construction Services
425,Wilmar International,Singapore,$44.7 B,$1.1 B,$45.7 B,$17 B,https://www.forbes.com/companies/wilmar-international/?list=global2000,Food Processing
426,Xiaomi,China,$26.4 B,$2.1 B,$21.2 B,$35.7 B,https://www.forbes.com/companies/xiaomi/?list=global2000,Electronics
427,Magna International,Canada,$40.8 B,$2.3 B,$25.9 B,$18.3 B,https://www.forbes.com/companies/magna-international/?list=global2000,Auto & Truck Parts
428,International Airlines,United Kingdom,$28.8 B,$3.4 B,$32 B,$14.4 B,https://www.forbes.com/companies/international-airlines/?list=global2000,Airline
429,Femsa,Mexico,$25.1 B,$1.3 B,$29.3 B,$34.5 B,https://www.forbes.com/companies/femsa/?list=global2000,Beverages
430,Adidas,Germany,$25.9 B,$2 B,$17.8 B,$52 B,https://www.forbes.com/companies/adidas/?list=global2000,Apparel/Accessories
431,Netflix,United States,$15.8 B,$1.2 B,$26 B,$157.3 B,https://www.forbes.com/companies/netflix/?list=global2000,Internet & Catalog Retail
432,Philips,Netherlands,$21.4 B,$1.3 B,$29.7 B,$36.3 B,https://www.forbes.com/companies/philips/?list=global2000,Conglomerates
432,Sumitomo Mitsui Trust,Japan,$13 B,$1.5 B,$520.2 B,$13.5 B,https://www.forbes.com/companies/sumitomo-mitsui-trust/?list=global2000,Regional Banks
434,China Yangtze Power,China,$7.7 B,$3.4 B,$43.7 B,$54.7 B,https://www.forbes.com/companies/china-yangtze-power/?list=global2000,Electric Utilities
435,Applied Materials,United States,$16.8 B,$3.9 B,$18.9 B,$41.7 B,https://www.forbes.com/companies/applied-materials/?list=global2000,Semiconductors
435,Paccar,United States,$23.5 B,$2.2 B,$25.5 B,$24.8 B,https://www.forbes.com/companies/paccar/?list=global2000,Heavy Equipment
437,Sysco,United States,$59.6 B,$1.5 B,$18.2 B,$36.5 B,https://www.forbes.com/companies/sysco/?list=global2000,Food Retail
438,Larsen &amp; Toubro,India,$20 B,$1.3 B,$36.1 B,$27.5 B,https://www.forbes.com/companies/larsen-toubro/?list=global2000,Construction Services
439,Emerson Electric,United States,$17.7 B,$2.3 B,$20.4 B,$44.6 B,https://www.forbes.com/companies/emerson-electric/?list=global2000,Electrical Equipment
440,Samsung C&amp;T,South Korea,$28.3 B,$1.7 B,$38 B,$16.1 B,https://www.forbes.com/companies/samsung-ct/?list=global2000,Trading Companies
441,International Paper,United States,$23.3 B,$2 B,$33.6 B,$17.8 B,https://www.forbes.com/companies/international-paper/?list=global2000,Paper & Paper Products
442,Halliburton,United States,$24 B,$1.7 B,$26 B,$27.2 B,https://www.forbes.com/companies/halliburton/?list=global2000,Oil Services & Equipment
443,China Cinda Asset Management,China,$16.2 B,$1.9 B,$217.9 B,$10.7 B,https://www.forbes.com/companies/china-cinda-asset-management/?list=global2000,Investment Services
443,Daikin Industries,Japan,$22.1 B,$1.7 B,$23.4 B,$34.6 B,https://www.forbes.com/companies/daikin-industries/?list=global2000,Construction Materials
445,FirstRand,South Africa,$7.6 B,$2.3 B,$110.5 B,$27.2 B,https://www.forbes.com/companies/firstrand/?list=global2000,Major Banks
446,Salesforce.com,United States,$13.3 B,$1.1 B,$30.7 B,$120.9 B,https://www.forbes.com/companies/salesforce/?list=global2000,Software & Programming
447,KIA Motors,South Korea,$49.2 B,$1.1 B,$46.4 B,$15 B,https://www.forbes.com/companies/kia-motors/?list=global2000,Auto & Truck Manufacturers
448,CK Asset Holdings,Hong Kong,$7 B,$5.1 B,$60.8 B,$31.1 B,https://www.forbes.com/companies/ck-asset-holdings/?list=global2000,Real Estate
448,Consolidated Edison,United States,$12.3 B,$1.4 B,$53.9 B,$27.3 B,https://www.forbes.com/companies/consolidated-edison/?list=global2000,Electric Utilities
450,Svenska Handelsbanken,Sweden,$7.4 B,$2 B,$341.8 B,$21.8 B,https://www.forbes.com/companies/svenska-handelsbanken/?list=global2000,Major Banks
450,Swire Pacific,Hong Kong,$10.8 B,$3 B,$55.7 B,$18.9 B,https://www.forbes.com/companies/swire-pacific/?list=global2000,Conglomerates
452,General Mills,United States,$16.6 B,$1.5 B,$30.3 B,$31 B,https://www.forbes.com/companies/general-mills/?list=global2000,Food Processing
453,CTBC Financial,Taiwan,$16.7 B,$1.2 B,$187.2 B,$12.8 B,https://www.forbes.com/companies/ctbc-financial/?list=global2000,Regional Banks
454,SK Innovation,South Korea,$49.5 B,$1.5 B,$32.3 B,$14.8 B,https://www.forbes.com/companies/sk-innovation/?list=global2000,Oil & Gas Operations
455,Pernod Ricard,France,$10.7 B,$1.7 B,$35.2 B,$45.9 B,https://www.forbes.com/companies/pernod-ricard/?list=global2000,Beverages
456,Citic Securities,China,$7.7 B,$1.4 B,$95.1 B,$40.8 B,https://www.forbes.com/companies/citic-securities/?list=global2000,Investment Services
457,New World Development,Hong Kong,$10.5 B,$3 B,$61.5 B,$17.3 B,https://www.forbes.com/companies/new-world-development/?list=global2000,Real Estate
458,Waste Management,United States,$14.9 B,$1.9 B,$23 B,$44.9 B,https://www.forbes.com/companies/waste-management/?list=global2000,Environmental & Waste
459,Sempra Energy,United States,$11.7 B,$1.1 B,$60.6 B,$34.9 B,https://www.forbes.com/companies/sempra-energy/?list=global2000,Natural Gas Utilities
460,Aegon,Netherlands,$30.9 B,$838 M,$425.4 B,$10.7 B,https://www.forbes.com/companies/aegon/?list=global2000,Diversified Insurance
460,State Bank of India,India,$47.5 B,$-948 M,$536.7 B,$40 B,https://www.forbes.com/companies/state-bank-of-india/?list=global2000,Regional Banks
462,American International Group,United States,$47.2 B,$-6 M,$492 B,$40 B,https://www.forbes.com/companies/american-international-group/?list=global2000,Diversified Insurance
463,Toyota Industries,Japan,$19.6 B,$1.3 B,$46.4 B,$17.2 B,https://www.forbes.com/companies/toyota-industries/?list=global2000,Auto & Truck Parts
464,Vodafone,United Kingdom,$53.9 B,$-3.8 B,$155.2 B,$49.6 B,https://www.forbes.com/companies/vodafone/?list=global2000,Telecommunications services
465,Sampo,Finland,$9.5 B,$2 B,$56.1 B,$25.8 B,https://www.forbes.com/companies/sampo/?list=global2000,Diversified Insurance
466,Subaru,Japan,$29.1 B,$1.7 B,$26.2 B,$19.6 B,https://www.forbes.com/companies/subaru/?list=global2000,Auto & Truck Manufacturers
467,IntercontinentalExchange,United States,$6.3 B,$2 B,$92.8 B,$45.2 B,https://www.forbes.com/companies/intercontinentalexchange/?list=global2000,Investment Services
468,LG Chem,South Korea,$25.6 B,$1.3 B,$25.9 B,$24.9 B,https://www.forbes.com/companies/lg-chem/?list=global2000,Specialized Chemicals
469,Fifth Third Bank,United States,$7.4 B,$2.2 B,$146.1 B,$21.2 B,https://www.forbes.com/companies/fifth-third-bank/?list=global2000,Regional Banks
470,Dell Technologies,United States,$90.4 B,$-2.3 B,$111.8 B,$45.2 B,https://www.forbes.com/companies/dell-technologies/?list=global2000,Computer Hardware
471,SK Telecom,South Korea,$15.3 B,$2.8 B,$38 B,$15.5 B,https://www.forbes.com/companies/sk-telecom/?list=global2000,Telecommunications services
471,VTB Bank,Russia,$23.6 B,$2.8 B,$212.8 B,$7.3 B,https://www.forbes.com/companies/vtb-bank/?list=global2000,Regional Banks
473,Banorte,Mexico,$10.4 B,$1.7 B,$82.7 B,$18.8 B,https://www.forbes.com/companies/banorte/?list=global2000,Regional Banks
474,Swiss Re,Switzerland,$37.3 B,$402 M,$200.5 B,$30.4 B,https://www.forbes.com/companies/swiss-re/?list=global2000,Diversified Insurance
475,Mitsubishi Chemical,Japan,$35.3 B,$1.9 B,$51.2 B,$10.1 B,https://www.forbes.com/companies/mitsubishi-chemical/?list=global2000,Diversified Chemicals
476,Centene,United States,$60.1 B,$900 M,$30.9 B,$19.9 B,https://www.forbes.com/companies/centene/?list=global2000,Managed Health Care
477,BAE Systems,United States,$22.4 B,$1.3 B,$32 B,$20.4 B,https://www.forbes.com/companies/bae-systems/?list=global2000,Aerospace & Defense
478,Hana Financial Group,South Korea,$13.1 B,$2 B,$345.1 B,$10 B,https://www.forbes.com/companies/hana-financial/?list=global2000,Regional Banks
479,Fast Retailing,Japan,$20 B,$1.5 B,$18.1 B,$57.7 B,https://www.forbes.com/companies/fast-retailing/?list=global2000,Apparel/Footwear Retail
480,CNH Industrial,United Kingdom,$29.7 B,$1.1 B,$46.1 B,$15.2 B,https://www.forbes.com/companies/cnh-industrial/?list=global2000,Heavy Equipment
481,Bank Mandiri,Indonesia,$8 B,$1.8 B,$83.6 B,$25.9 B,https://www.forbes.com/companies/bank-mandiri/?list=global2000,Regional Banks
482,HeidelbergCement,Germany,$21.3 B,$1.3 B,$41.9 B,$16.3 B,https://www.forbes.com/companies/heidelbergcement/?list=global2000,Construction Materials
482,Hewlett Packard Enterprise,United States,$30.6 B,$649 M,$51.8 B,$22.8 B,https://www.forbes.com/companies/hewlett-packard-enterprise/?list=global2000,Computer Hardware
484,Talanx,Germany,$41.6 B,$829 M,$179.1 B,$10.3 B,https://www.forbes.com/companies/talanx/?list=global2000,Diversified Insurance
485,Cummins,United States,$23.8 B,$2.1 B,$19.1 B,$26.4 B,https://www.forbes.com/companies/cummins/?list=global2000,Heavy Equipment
486,Orsted,Denmark,$11.5 B,$2.8 B,$26.7 B,$31.4 B,https://www.forbes.com/companies/orsted/?list=global2000,Oil & Gas Operations
487,WPP,United Kingdom,$20.8 B,$1.4 B,$43.1 B,$15.2 B,https://www.forbes.com/companies/wpp/?list=global2000,Advertising
488,Marsh &amp; McLennan,United States,$14.9 B,$1.7 B,$21.6 B,$47.6 B,https://www.forbes.com/companies/marsh-mclennan/?list=global2000,Insurance Brokers
489,Grupo ACS,Spain,$43.2 B,$1.1 B,$39.2 B,$14.1 B,https://www.forbes.com/companies/grupo-acs/?list=global2000,Construction Services
490,Xcel Energy,United States,$11.5 B,$1.3 B,$47.7 B,$28.1 B,https://www.forbes.com/companies/xcel-energy/?list=global2000,Electric Utilities
491,Las Vegas Sands,United States,$13.8 B,$1.5 B,$22.5 B,$52.7 B,https://www.forbes.com/companies/las-vegas-sands/?list=global2000,Casinos & Gaming
492,NTPC,India,$13.2 B,$1.6 B,$44.6 B,$19.3 B,https://www.forbes.com/companies/ntpc/?list=global2000,Electric Utilities
493,China Zheshang Bank,China,$12.9 B,$1.7 B,$239.9 B,$10.4 B,https://www.forbes.com/companies/china-zheshang-bank/?list=global2000,Regional Banks
494,Commerzbank,Germany,$15.2 B,$1 B,$528.6 B,$11.4 B,https://www.forbes.com/companies/commerzbank/?list=global2000,Regional Banks
495,Toyota Tsusho,Japan,$61 B,$1.1 B,$40.2 B,$11.6 B,https://www.forbes.com/companies/toyota-tsusho/?list=global2000,Trading Companies
496,Lennar,United States,$21.4 B,$1.8 B,$28.8 B,$17.1 B,https://www.forbes.com/companies/lennar/?list=global2000,Construction Services
497,Swedbank,Sweden,$6.6 B,$2.4 B,$253.3 B,$18.6 B,https://www.forbes.com/companies/swedbank/?list=global2000,Major Banks
498,Compass Group,United Kingdom,$30.9 B,$1.5 B,$16.4 B,$35.5 B,https://www.forbes.com/companies/compass-group/?list=global2000,Restaurants
499,Woolworths,Australia,$42.9 B,$1.3 B,$17.5 B,$29.3 B,https://www.forbes.com/companies/woolworths/?list=global2000,Food Retail
500,Novatek,Russia,$13.2 B,$2.6 B,$17.5 B,$52.7 B,https://www.forbes.com/companies/novatek/?list=global2000,Oil & Gas Operations
501,National Bank of Canada,Canada,$8.4 B,$1.7 B,$200.5 B,$15.9 B,https://www.forbes.com/companies/national-bank-of-canada/?list=global2000,Regional Banks
502,LG Electronics,South Korea,$55.7 B,$1.1 B,$39.7 B,$11.7 B,https://www.forbes.com/companies/lg-electronics/?list=global2000,Consumer Electronics
503,Thales,France,$18.7 B,$1.2 B,$29.2 B,$25.7 B,https://www.forbes.com/companies/thales/?list=global2000,Aerospace & Defense
504,Public Service Enterprise Group,United States,$9.9 B,$1.4 B,$45.3 B,$29.7 B,https://www.forbes.com/companies/public-service-enterprise-group/?list=global2000,Electric Utilities
505,Adobe,United States,$9.5 B,$2.7 B,$19.5 B,$132 B,https://www.forbes.com/companies/adobe/?list=global2000,Software & Programming
505,China Taiping Insurance,Hong Kong,$27.3 B,$846 M,$94.3 B,$11.9 B,https://www.forbes.com/companies/china-taiping-insurance/?list=global2000,Diversified Insurance
507,TE Connectivity,Switzerland,$14.4 B,$3 B,$19.2 B,$30.3 B,https://www.forbes.com/companies/te-connectivity/?list=global2000,Electronics
508,Mitsubishi Estate,Japan,$11.6 B,$1.2 B,$53.4 B,$22.8 B,https://www.forbes.com/companies/mitsubishi-estate/?list=global2000,Real Estate
509,Metallurgical Corp of China,China,$43.2 B,$959 M,$63.9 B,$10.9 B,https://www.forbes.com/companies/metallurgical-corp-of-china/?list=global2000,Construction Services
510,Emirates NBD,United Arab Emirates,$6.9 B,$2.6 B,$136.2 B,$18.2 B,https://www.forbes.com/companies/emirates-nbd/?list=global2000,Regional Banks
510,Kansai Electric Power,Japan,$29.5 B,$889 M,$65.1 B,$12.6 B,https://www.forbes.com/companies/kansai-electric-power/?list=global2000,Electric Utilities
512,Ecolab,United States,$14.7 B,$1.4 B,$20.1 B,$52.8 B,https://www.forbes.com/companies/ecolab/?list=global2000,Specialized Chemicals
513,DXC Technology,United States,$21.8 B,$1.5 B,$28.9 B,$17.3 B,https://www.forbes.com/companies/dxc-technology/?list=global2000,Business & Personal Services
514,M&amp;T Bank,United States,$6.6 B,$2 B,$120 B,$22.7 B,https://www.forbes.com/companies/mt-bank/?list=global2000,Regional Banks
515,Fujitsu,Japan,$36.1 B,$1.5 B,$27.3 B,$14.6 B,https://www.forbes.com/companies/fujitsu/?list=global2000,Computer Hardware
516,Constellation Brands,United States,$8.1 B,$3.4 B,$29.2 B,$37.3 B,https://www.forbes.com/companies/constellation-brands/?list=global2000,Beverages
517,Wesfarmers,Australia,$33.8 B,$2 B,$14.5 B,$28.4 B,https://www.forbes.com/companies/wesfarmers/?list=global2000,Food Retail
518,CLP Holdings,Hong Kong,$11.7 B,$1.7 B,$29.4 B,$28.6 B,https://www.forbes.com/companies/clp-holdings/?list=global2000,Electric Utilities
519,Al Rajhi Bank,Saudi Arabia,$4.8 B,$2.7 B,$97.3 B,$49.7 B,https://www.forbes.com/companies/al-rajhi-bank/?list=global2000,Regional Banks
520,Asahi Group Holdings,Japan,$19.2 B,$1.4 B,$28.1 B,$19.9 B,https://www.forbes.com/companies/asahi-group-holdings/?list=global2000,Beverages
521,Illinois Tool Works,United States,$14.8 B,$2.6 B,$14.9 B,$51.8 B,https://www.forbes.com/companies/illinois-tool-works/?list=global2000,Other Industrial Equipment
522,Fujifilm Holdings,Japan,$21.9 B,$1.1 B,$31.1 B,$19.5 B,https://www.forbes.com/companies/fujifilm-holdings/?list=global2000,Consumer Electronics
523,Saint-Gobain,France,$49.3 B,$495 M,$50.3 B,$22.5 B,https://www.forbes.com/companies/saint-gobain/?list=global2000,Construction Materials
524,Cognizant,United States,$16.1 B,$2.1 B,$15.9 B,$41 B,https://www.forbes.com/companies/cognizant/?list=global2000,Computer Services
524,Tatneft,Russia,$14.9 B,$3.4 B,$17.3 B,$27.2 B,https://www.forbes.com/companies/tatneft/?list=global2000,Oil & Gas Operations
526,DTE Energy,United States,$14.2 B,$1.1 B,$36.3 B,$22.6 B,https://www.forbes.com/companies/dte-energy/?list=global2000,Electric Utilities
527,KeyCorp,United States,$7.3 B,$1.9 B,$140.3 B,$16.8 B,https://www.forbes.com/companies/keycorp/?list=global2000,Major Banks
527,Recruit Holdings,Japan,$20.7 B,$1.5 B,$15.1 B,$47.1 B,https://www.forbes.com/companies/recruit-holdings/?list=global2000,Business & Personal Services
529,NVIDIA,United States,$11.7 B,$4.1 B,$13.3 B,$113.4 B,https://www.forbes.com/companies/nvidia/?list=global2000,Semiconductors
530,Sasol,South Africa,$14.8 B,$1.3 B,$32.8 B,$21 B,https://www.forbes.com/companies/sasol/?list=global2000,Diversified Chemicals
531,JFE Holdings,Japan,$35.7 B,$1.4 B,$41.8 B,$10.1 B,https://www.forbes.com/companies/jfe-holdings/?list=global2000,Iron & Steel
532,Bank of Ningbo,China,$7 B,$1.7 B,$162.6 B,$18 B,https://www.forbes.com/companies/bank-of-ningbo/?list=global2000,Regional Banks
533,eBay,United States,$10.8 B,$2.5 B,$22.8 B,$31.5 B,https://www.forbes.com/companies/ebay/?list=global2000,Internet & Catalog Retail
534,Mitsubishi Heavy Industries,Japan,$37.7 B,$734 M,$48 B,$13.9 B,https://www.forbes.com/companies/mitsubishi-heavy-industries/?list=global2000,Heavy Equipment
535,Citizens Financial Group,United States,$7.2 B,$1.7 B,$161.3 B,$16.3 B,https://www.forbes.com/companies/citizens-financial-group/?list=global2000,Regional Banks
535,Weichai Power,China,$24 B,$1.3 B,$30.7 B,$14.4 B,https://www.forbes.com/companies/weichai-power/?list=global2000,Heavy Equipment
537,Nucor,United States,$25.1 B,$2.4 B,$17.9 B,$17.5 B,https://www.forbes.com/companies/nucor/?list=global2000,Iron & Steel
538,Sherwin-Williams,United States,$17.5 B,$1.1 B,$19.1 B,$41.9 B,https://www.forbes.com/companies/sherwin-williams/?list=global2000,Home Improvement Retail
539,Formosa Petrochemical,Taiwan,$25.5 B,$2 B,$13.2 B,$35.4 B,https://www.forbes.com/companies/formosa-petrochemical/?list=global2000,Oil & Gas Operations
540,Ally Financial,United States,$10.7 B,$1.3 B,$178.9 B,$11.9 B,https://www.forbes.com/companies/ally-financial/?list=global2000,Regional Banks
541,Murata Manufacturing,Japan,$14.1 B,$1.8 B,$18.7 B,$33.9 B,https://www.forbes.com/companies/murata-manufacturing/?list=global2000,Electronics
542,Northern Trust,United States,$6.7 B,$1.5 B,$132.2 B,$20.1 B,https://www.forbes.com/companies/northern-trust/?list=global2000,Regional Banks
543,American Tower,United States,$7.4 B,$1.2 B,$33 B,$85.3 B,https://www.forbes.com/companies/american-tower/?list=global2000,Real Estate
544,China Fortune Land Development,China,$10.4 B,$1.6 B,$57.8 B,$14.5 B,https://www.forbes.com/companies/china-fortune-land-development/?list=global2000,Construction Services
545,CME Group,United States,$4.3 B,$2 B,$77.5 B,$63.1 B,https://www.forbes.com/companies/cme-group/?list=global2000,Investment Services
546,Samsung Fire &amp; Marine,South Korea,$18.6 B,$973 M,$70.5 B,$11.2 B,https://www.forbes.com/companies/samsung-fire-marine/?list=global2000,Property & Casualty Insurance
547,Deutsche Bank,Germany,$42.3 B,$314 M,$1,541.1 B,$18.1 B,https://www.forbes.com/companies/deutsche-bank/?list=global2000,Major Banks
548,Kraft Heinz Company,United States,$26.3 B,$-10.2 B,$103.6 B,$40.2 B,https://www.forbes.com/companies/kraft-heinz-company/?list=global2000,Food Processing
549,Qingdao Haier,China,$26.8 B,$1.1 B,$24.4 B,$17 B,https://www.forbes.com/companies/qingdao-haier/?list=global2000,Household Appliances
550,Associated British Foods,United Kingdom,$20.8 B,$1.4 B,$17.9 B,$25.8 B,https://www.forbes.com/companies/associated-british-foods/?list=global2000,Food Processing
551,MTR,Hong Kong,$6.9 B,$2 B,$35.1 B,$37.1 B,https://www.forbes.com/companies/mtr/?list=global2000,Railroads
552,Tata Steel,India,$23.2 B,$2.6 B,$34.3 B,$9 B,https://www.forbes.com/companies/tata-steel/?list=global2000,Iron & Steel
553,Bank Central Asia,Indonesia,$5.2 B,$1.8 B,$57.4 B,$49.4 B,https://www.forbes.com/companies/bank-central-asia/?list=global2000,Regional Banks
